visit_id,user_id,timestamp,spend,is_group,group_id,is_host
V_10a24526,U_0589,2026-01-16,2967.7915511313486,True,G_7f2192,False
V_1a4b0b58,U_0336,2026-01-16,7877.547896821965,True,G_7f2192,False
V_610753954,U_0523,2026-01-16,4341.66987008193,False,,False
V_3536550314,U_0565,2026-01-16,8173.812635462263,False,,False
V_1374059143,U_0587,2026-01-16,3231.5379816409336,False,,False
V_3309326499,U_0636,2026-01-16,8947.842662805084,False,,False
V_f5f8246b,U_0643,2026-01-16,2407.673738877434,True,G_625227,True
V_1e270033,U_0444,2026-01-16,3810.632264087832,True,G_625227,False
V_2701b08b,U_0937,2026-01-16,9244.890642163416,True,G_625227,False
V_97a9a249,U_0406,2026-01-16,2617.0345631876708,True,G_625227,False
V_1902726886,U_0674,2026-01-16,2558.4821480931932,False,,False
V_3139382813,U_0677,2026-01-16,2336.0866074261417,False,,False
V_534157092,U_0681,2026-01-16,10514.948634017524,False,,False
V_2880016195,U_0695,2026-01-16,7197.035516450533,False,,False
V_885c917b,U_0732,2026-01-16,7126.469555635624,True,G_58101a,True
V_bbd797af,U_0679,2026-01-16,2712.077816114014,True,G_58101a,False
V_d4bec0e6,U_0793,2026-01-16,4669.17801402913,True,G_58101a,False
V_9c1da69f,U_0753,2026-01-16,5725.414286372534,True,G_79644e,True
V_94bdd98d,U_0372,2026-01-16,3864.511729248064,True,G_79644e,False
V_2df6f65b,U_0408,2026-01-16,5690.550786097605,True,G_79644e,False
V_2379209842,U_0774,2026-01-16,3281.501567165401,False,,False
V_2687734050,U_0782,2026-01-16,4819.214269195342,False,,False
V_2a03d694,U_0859,2026-01-16,4020.4234556163806,True,G_7393fb,True
V_97f3fc9e,U_0111,2026-01-16,4898.395789214042,True,G_7393fb,False
V_e955550b,U_0899,2026-01-16,6909.88620391861,True,G_80376c,True
V_a6c7f5c7,U_0734,2026-01-16,7618.968037457627,True,G_80376c,False
V_2cb04022,U_0981,2026-01-16,5639.579537369082,True,G_80376c,False
V_3543502117,U_0932,2026-01-16,2713.724353144827,False,,False
V_2210143852,U_0993,2026-01-16,7385.032610572877,False,,False
V_4107945328,U_0044,2026-01-16,6317.526471192275,False,,False
V_2134365621,U_0061,2026-01-16,6393.260116230769,False,,False
V_a907e634,U_0087,2026-01-16,6010.550176541246,True,G_996c19,True
V_5119a215,U_0345,2026-01-16,9085.19080573424,True,G_996c19,False
V_4160232324,U_0089,2026-01-16,3165.6942148474814,False,,False
V_c88409ff,U_0101,2026-01-16,4448.768937517038,True,G_d152e8,True
V_fa2fc46e,U_0453,2026-01-16,4773.4316240292455,True,G_d152e8,False
V_693838b1,U_0651,2026-01-16,3711.056179703046,True,G_d152e8,False
V_aac10be3,U_0847,2026-01-16,5374.021437111301,True,G_d152e8,False
V_f1704b89,U_0042,2026-01-16,4186.172363237031,True,G_d152e8,False
V_3c442e3c,U_0812,2026-01-16,5145.5367717986455,True,G_d152e8,False
V_1700922886,U_0114,2026-01-16,4325.403789347631,False,,False
V_da25a25a,U_0161,2026-01-16,5775.688651781598,True,G_210d63,True
V_18b8af95,U_0582,2026-01-16,6756.357431612293,True,G_210d63,False
V_c40c068e,U_0752,2026-01-16,7975.705971574946,True,G_210d63,False
V_8996fa3f,U_0737,2026-01-16,5779.597813361409,True,G_210d63,False
V_1d49cc35,U_0074,2026-01-16,1932.9130885299992,True,G_210d63,False
V_6c2d33ea,U_0816,2026-01-16,7463.199732400844,True,G_210d63,False
V_834447105,U_0196,2026-01-16,2554.968728202326,False,,False
V_4089973357,U_0211,2026-01-16,12217.445934977131,False,,False
V_2686074482,U_0218,2026-01-16,12328.843951151308,False,,False
V_0b59130f,U_0226,2026-01-16,3171.0880322386256,True,G_539747,True
V_c6a203d3,U_0987,2026-01-16,2129.1002382191928,True,G_539747,False
V_626108695,U_0261,2026-01-16,2870.4443557966665,False,,False
V_812105300,U_0404,2026-01-16,3205.3774666293884,False,,False
V_a9ee3dcb,U_0472,2026-01-16,4077.3644281105,True,G_db480d,True
V_050f51de,U_0261,2026-01-16,4415.225860987693,True,G_db480d,False
V_957e0775,U_0489,2026-01-16,2884.9230726674673,True,G_db480d,False
V_427ec23e,U_0516,2026-01-16,3510.18713904414,True,G_7d5d5c,True
V_802e6147,U_0075,2026-01-16,12404.266227931295,True,G_7d5d5c,False
V_1053cab0,U_0802,2026-01-16,10022.32506586106,True,G_7d5d5c,False
V_8e499923,U_0655,2026-01-16,6503.8272149324475,True,G_7d5d5c,False
V_2090148645,U_0540,2026-01-16,7283.4299920430485,False,,False
V_5d55ab87,U_0545,2026-01-16,2028.6927341211767,True,G_21109a,True
V_66561c2c,U_0864,2026-01-16,3659.1253429534627,True,G_21109a,False
V_9aaa3e67,U_0426,2026-01-16,3811.4868363194723,True,G_21109a,False
V_2d05a603,U_0023,2026-01-16,3548.5158980074248,True,G_21109a,False
V_4b5a0ec2,U_0106,2026-01-16,2742.858909524549,True,G_21109a,False
V_1748543927,U_0546,2026-01-16,2722.6333345195935,False,,False
V_71c51642,U_0578,2026-01-16,2323.701280880873,True,G_cfcab4,True
V_923c115e,U_0354,2026-01-16,5732.291678064596,True,G_cfcab4,False
V_4cf1efd9,U_0692,2026-01-16,5115.127871733306,True,G_cfcab4,False
V_27250634,U_0595,2026-01-16,7136.107085518186,True,G_cfcab4,False
V_d2c278b5,U_0678,2026-01-16,7405.345924594084,True,G_cfcab4,False
V_0a93787c,U_0653,2026-01-16,4824.065573019193,True,G_cfcab4,False
V_63d3ebe3,U_0620,2026-01-16,3071.455064085025,True,G_2dec61,True
V_bf9d9e6e,U_0852,2026-01-16,8814.97112356921,True,G_2dec61,False
V_1060885f,U_0664,2026-01-16,3603.3501090022864,True,G_2dec61,False
V_98267331,U_0176,2026-01-16,3353.9791379686085,True,G_2dec61,False
V_6ac7bbf5,U_0189,2026-01-16,1940.114702777979,True,G_2dec61,False
V_b4e188f9,U_0060,2026-01-16,3479.353231356316,True,G_2dec61,False
V_e7edcb7d,U_0646,2026-01-16,8122.591669443401,True,G_f096ae,True
V_0040d2ab,U_0149,2026-01-16,2954.1686411545215,True,G_f096ae,False
V_a22480a5,U_0376,2026-01-16,3620.0694831801366,True,G_f096ae,False
V_7fc0aa9f,U_0534,2026-01-16,5698.091719268096,True,G_f096ae,False
V_62c9213e,U_0697,2026-01-16,2845.123884510558,True,G_24a302,True
V_b6f68a50,U_0811,2026-01-16,5633.4786589855385,True,G_24a302,False
V_db0dbeb3,U_0644,2026-01-16,4334.8877399222865,True,G_24a302,False
V_8edc8c4e,U_0331,2026-01-16,5347.704426586208,True,G_24a302,False
V_2d849af8,U_0824,2026-01-16,2520.782063268468,True,G_24a302,False
V_1f23623e,U_0545,2026-01-16,2612.004693265744,True,G_24a302,False
V_172429545,U_0736,2026-01-16,13546.503638281858,False,,False
V_0ebf0de3,U_0804,2026-01-16,5360.760126754419,True,G_0307ab,True
V_9be37271,U_0937,2026-01-16,10853.866685855732,True,G_0307ab,False
V_df0ded8f,U_0813,2026-01-16,7808.397594071908,True,G_0307ab,False
V_6eff152c,U_0414,2026-01-16,3646.4050892671994,True,G_0307ab,False
V_799a0dfa,U_0120,2026-01-16,2221.325563696702,True,G_0307ab,False
V_0509a79b,U_0220,2026-01-16,2250.175084233198,True,G_0307ab,False
V_b7788860,U_0833,2026-01-16,2725.1374447802377,True,G_9dc39a,True
V_03451cf0,U_0900,2026-01-16,6249.473952296683,True,G_9dc39a,False
V_8d6b3566,U_0505,2026-01-16,2966.786953584787,True,G_9dc39a,False
V_3751654272,U_0840,2026-01-16,10119.27814869799,False,,False
V_1919351377,U_0882,2026-01-16,9489.022123736131,False,,False
V_3c10669f,U_0930,2026-01-16,4350.0002909691475,True,G_dd3128,True
V_31788ed7,U_0362,2026-01-16,1977.1868125108183,True,G_dd3128,False
V_c1b3fb19,U_0736,2026-01-16,3410.496482159722,True,G_dd3128,False
V_f0048a66,U_0717,2026-01-16,4298.504177774078,True,G_dd3128,False
V_f2801ac0,U_0137,2026-01-16,5221.148431610564,True,G_dd3128,False
V_ce319cfb,U_0940,2026-01-16,2238.691636765449,True,G_452f70,True
V_4af32610,U_0682,2026-01-16,9272.987930189409,True,G_452f70,False
V_5ce98966,U_0125,2026-01-16,4009.8153779277077,True,G_452f70,False
V_47ba3a9e,U_0727,2026-01-16,11846.69039546422,True,G_452f70,False
V_5df2d9df,U_0516,2026-01-16,3038.2049975334176,True,G_452f70,False
V_4c95c61e,U_0782,2026-01-16,3876.270663902485,True,G_452f70,False
V_2408127113,U_0956,2026-01-16,2482.9009255879937,False,,False
V_3522204484,U_0975,2026-01-16,6661.893838125363,False,,False
V_e4fa7a64,U_0996,2026-01-16,2394.840547391145,True,G_78cf95,True
V_cbf2d254,U_0121,2026-01-16,5914.075266076132,True,G_78cf95,False
V_83890681,U_0426,2026-01-16,2953.7643628526994,True,G_78cf95,False
V_0f2832d6,U_0734,2026-01-16,5918.813867612266,True,G_78cf95,False
V_282741aa,U_0024,2026-01-17,14112.888441734556,True,G_f93176,True
V_bb4a81b9,U_0262,2026-01-17,8682.86539571173,True,G_f93176,False
V_c8ad8a7d,U_0075,2026-01-17,12676.023847939317,True,G_f93176,False
V_1775598263,U_0045,2026-01-17,5929.548164141001,False,,False
V_1020700914,U_0055,2026-01-17,9034.211176513469,False,,False
V_1115354940,U_0085,2026-01-17,4056.840622426801,False,,False
V_984410604,U_0135,2026-01-17,3352.313793203397,False,,False
V_5023ec02,U_0181,2026-01-17,8186.843562145984,True,G_05d1c0,True
V_ab6b1910,U_0752,2026-01-17,6432.655376531357,True,G_05d1c0,False
V_3b457126,U_0581,2026-01-17,8238.69711095404,True,G_05d1c0,False
V_d8c64be9,U_0050,2026-01-17,12487.781769812798,True,G_05d1c0,False
V_1679175938,U_0232,2026-01-17,4127.186878827238,False,,False
V_1127382959,U_0247,2026-01-17,4044.3281438722324,False,,False
V_3d51c977,U_0248,2026-01-17,3782.21909965003,True,G_8077b2,True
V_4fe223b4,U_0054,2026-01-17,2330.958572848862,True,G_8077b2,False
V_288803333,U_0323,2026-01-17,7159.577061970111,False,,False
V_12bfb016,U_0361,2026-01-17,4269.86197520984,True,G_6d5eaa,True
V_84ef1e27,U_0757,2026-01-17,4265.323366366108,True,G_6d5eaa,False
V_3144110b,U_0874,2026-01-17,4958.337338531493,True,G_6d5eaa,False
V_52c6eefe,U_0480,2026-01-17,4431.593964304304,True,G_6d5eaa,False
V_377d7da0,U_0172,2026-01-17,3641.766023095578,True,G_6d5eaa,False
V_8bce21fa,U_0946,2026-01-17,1896.9316492003934,True,G_6d5eaa,False
V_d5e4872d,U_0363,2026-01-17,3261.10640814455,True,G_fc4ea7,True
V_ef43d780,U_0347,2026-01-17,3369.0337709022133,True,G_fc4ea7,False
V_e77d65b7,U_0231,2026-01-17,5584.603671088897,True,G_fc4ea7,False
V_2514455773,U_0386,2026-01-17,3176.085306143133,False,,False
V_370b47db,U_0418,2026-01-17,5518.129636099452,True,G_36b7d2,True
V_ef7be6e8,U_0959,2026-01-17,2447.274958334449,True,G_36b7d2,False
V_5cb42cb6,U_0102,2026-01-17,5845.674468638696,True,G_36b7d2,False
V_7c0f2b9d,U_0671,2026-01-17,3545.5802858999355,True,G_36b7d2,False
V_4794b3f0,U_0287,2026-01-17,2616.986878620581,True,G_36b7d2,False
V_05d39561,U_0364,2026-01-17,3624.1671997224007,True,G_36b7d2,False
V_908abf3f,U_0422,2026-01-17,7092.9781703614735,True,G_3cf959,True
V_8d0789fb,U_0574,2026-01-17,5288.060524867377,True,G_3cf959,False
V_01c9eb1f,U_0150,2026-01-17,3388.827232474562,True,G_3cf959,False
V_1fffd2f2,U_0887,2026-01-17,5565.773554873627,True,G_3cf959,False
V_1927648885,U_0429,2026-01-17,9061.669056961939,False,,False
V_78cd4937,U_0458,2026-01-17,10284.878573888693,True,G_343c04,True
V_cb97ea1a,U_0062,2026-01-17,4437.171351560003,True,G_343c04,False
V_078b2a16,U_0241,2026-01-17,2374.862690310685,True,G_343c04,False
V_9770a8a2,U_0503,2026-01-17,9964.49134592475,True,G_343c04,False
V_4056843452,U_0465,2026-01-17,4298.977138840929,False,,False
V_23e75ad9,U_0514,2026-01-17,2366.6361369998617,True,G_255c0c,True
V_3d77c129,U_0812,2026-01-17,6609.483608607267,True,G_255c0c,False
V_6dd04505,U_0926,2026-01-17,2355.8059880671913,True,G_255c0c,False
V_29c18ed1,U_0671,2026-01-17,3650.72403154129,True,G_255c0c,False
V_1a51bc61,U_0523,2026-01-17,3883.29403357832,True,G_67f2bd,True
V_76b96e48,U_0692,2026-01-17,6185.305747332049,True,G_67f2bd,False
V_2784744295,U_0532,2026-01-17,6278.564119828604,False,,False
V_1335249794,U_0584,2026-01-17,3240.2134962830187,False,,False
V_431273001,U_0607,2026-01-17,5610.460298009473,False,,False
V_1e56f69c,U_0655,2026-01-17,6193.404825418318,True,G_18c6c6,True
V_a4e2dad4,U_0461,2026-01-17,9919.745990849115,True,G_18c6c6,False
V_f95567da,U_0515,2026-01-17,2388.368438999187,True,G_18c6c6,False
V_1a6f06ec,U_0388,2026-01-17,2263.068888345607,True,G_18c6c6,False
V_d6c7962b,U_0982,2026-01-17,9709.819977604093,True,G_18c6c6,False
V_602047252,U_0657,2026-01-17,13073.736529383552,False,,False
V_3546760114,U_0681,2026-01-17,10606.089479162567,False,,False
V_1977838796,U_0728,2026-01-17,2707.1582431594506,False,,False
V_793b57d6,U_0735,2026-01-17,5646.765781237994,True,G_f19b47,True
V_ec762fee,U_0036,2026-01-17,2558.872266248738,True,G_f19b47,False
V_2a87c41c,U_0328,2026-01-17,7497.325875959438,True,G_f19b47,False
V_881813072,U_0748,2026-01-17,7894.520969048209,False,,False
V_d33ab455,U_0750,2026-01-17,5881.076361441448,True,G_a50140,True
V_4afed42c,U_0095,2026-01-17,3860.0288549144298,True,G_a50140,False
V_6a508246,U_0873,2026-01-17,6338.648498320495,True,G_a50140,False
V_1b105ffe,U_0135,2026-01-17,4568.837902985783,True,G_a50140,False
V_073e220a,U_0804,2026-01-17,5417.038265959904,True,G_d7a47a,True
V_cf923ddf,U_0436,2026-01-17,10036.773509871211,True,G_d7a47a,False
V_f566d46c,U_0232,2026-01-17,4370.884797639551,True,G_d7a47a,False
V_4ab45e29,U_0350,2026-01-17,3283.999272524249,True,G_d7a47a,False
V_bcf0ac36,U_0676,2026-01-17,4079.310857178024,True,G_d7a47a,False
V_b4009f94,U_0823,2026-01-17,2963.2046221959104,True,G_d7a47a,False
V_0055404a,U_0875,2026-01-17,8275.561734755198,True,G_335971,True
V_fefda429,U_0773,2026-01-17,4685.092268867093,True,G_335971,False
V_2497395019,U_0902,2026-01-17,8809.853394253667,False,,False
V_8d254cc3,U_0904,2026-01-17,6380.234630351298,True,G_3ead06,True
V_1003c50a,U_0412,2026-01-17,3744.193205276814,True,G_3ead06,False
V_69ac8333,U_0281,2026-01-17,5597.174431180988,True,G_3ead06,False
V_3861343565,U_0905,2026-01-17,4194.016107448118,False,,False
V_851269603,U_0940,2026-01-17,2950.732462258619,False,,False
V_2063468045,U_0963,2026-01-17,4273.071007871032,False,,False
V_2458033097,U_0972,2026-01-17,6237.516745154806,False,,False
V_2693874518,U_0981,2026-01-17,4541.860688743786,False,,False
V_1362387610,U_0989,2026-01-17,2391.0742257273955,False,,False
V_fedd87f4,U_0068,2026-01-17,4472.04555825317,True,G_13b78e,True
V_3fd52b9d,U_0323,2026-01-17,7641.477609724327,True,G_13b78e,False
V_1acc2f6d,U_0178,2026-01-17,7191.861041438305,True,G_13b78e,False
V_29c52af0,U_0073,2026-01-17,7209.011324236888,True,G_13b78e,False
V_3126066462,U_0076,2026-01-17,4132.639349406679,False,,False
V_a30b7834,U_0154,2026-01-17,6919.909135252477,True,G_48eee7,True
V_f5f8fee7,U_0918,2026-01-17,2943.0721419502133,True,G_48eee7,False
V_3b226323,U_0840,2026-01-17,4849.022730505447,True,G_48eee7,False
V_2b79af7c,U_0794,2026-01-17,6570.088527187945,True,G_48eee7,False
V_2115696364,U_0178,2026-01-17,8079.382447807745,False,,False
V_3967086550,U_0189,2026-01-17,14140.593071196947,False,,False
V_c6748b66,U_0219,2026-01-17,2185.3104330765113,True,G_2c0f2a,True
V_988853fc,U_0262,2026-01-17,11228.067788061924,True,G_2c0f2a,False
V_dff692ef,U_0879,2026-01-17,1979.2058955269802,True,G_2c0f2a,False
V_3447038574,U_0220,2026-01-17,8355.526093490951,False,,False
V_727d6bc9,U_0249,2026-01-17,3234.6939326826164,True,G_67a523,True
V_fe75623a,U_0895,2026-01-17,5858.773175135979,True,G_67a523,False
V_41b6262a,U_0727,2026-01-17,9527.083577313877,True,G_67a523,False
V_3149285348,U_0256,2026-01-17,3744.459896179739,False,,False
V_b17d1620,U_0278,2026-01-17,3390.6168284281193,True,G_e381e4,True
V_d79f288f,U_0591,2026-01-17,6952.921469598031,True,G_e381e4,False
V_ff9c16dd,U_0444,2026-01-17,3253.5072081509675,True,G_e381e4,False
V_0a73a9a3,U_0346,2026-01-17,3199.4426463367286,True,G_e381e4,False
V_2ea0f707,U_0357,2026-01-17,2933.2590362332703,True,G_e381e4,False
V_b6172ef1,U_0042,2026-01-17,3603.7488063741816,True,G_e381e4,False
V_814459018,U_0321,2026-01-17,7560.918003958574,False,,False
V_710266281,U_0348,2026-01-17,6188.70299774307,False,,False
V_287289808,U_0407,2026-01-17,3774.2935259801475,False,,False
V_1634502371,U_0414,2026-01-17,7374.28717866428,False,,False
V_1903403299,U_0418,2026-01-17,9249.444642153949,False,,False
V_4f6909a5,U_0420,2026-01-17,2661.628602350593,True,G_3499c6,True
V_b04420be,U_0834,2026-01-17,3758.7316254800558,True,G_3499c6,False
V_923a288c,U_0748,2026-01-17,5545.574441495988,True,G_3499c6,False
V_f91fc42e,U_0002,2026-01-17,2745.841927706867,True,G_3499c6,False
V_4030439743,U_0422,2026-01-17,3336.704865816582,False,,False
V_efaae98e,U_0440,2026-01-17,4789.333016409106,True,G_4df331,True
V_af439a51,U_0830,2026-01-17,2682.772033398415,True,G_4df331,False
V_dc71b25c,U_0443,2026-01-17,4454.76947177194,True,G_bef04a,True
V_ee1bda6a,U_0507,2026-01-17,2341.944920722978,True,G_bef04a,False
V_d540cec3,U_0461,2026-01-17,8356.81639737624,True,G_0d176f,True
V_186a45a8,U_0413,2026-01-17,5722.434486420457,True,G_0d176f,False
V_c4a9fa09,U_0504,2026-01-17,2722.5748421776816,True,G_001c81,True
V_b300e4e3,U_0216,2026-01-17,2257.8950338435607,True,G_001c81,False
V_67fd00af,U_0554,2026-01-17,5570.123767469742,True,G_001c81,False
V_27f49833,U_0442,2026-01-17,1972.2033030798016,True,G_001c81,False
V_2298182215,U_0505,2026-01-17,7606.4540093663745,False,,False
V_3728239459,U_0516,2026-01-17,9279.328615651399,False,,False
V_636748529,U_0523,2026-01-17,3642.5921429133746,False,,False
V_1723614739,U_0532,2026-01-17,3433.65915804577,False,,False
V_4c9103f4,U_0586,2026-01-17,2642.93352939167,True,G_9adbfc,True
V_7577626b,U_0033,2026-01-17,4149.7334858318445,True,G_9adbfc,False
V_4818d3b8,U_0845,2026-01-17,4179.356135046122,True,G_9adbfc,False
V_45cc7ca9,U_0975,2026-01-17,2807.874111627519,True,G_9adbfc,False
V_597d6fad,U_0678,2026-01-17,5910.325183393712,True,G_9adbfc,False
V_41c6937d,U_0646,2026-01-17,9465.270653779731,True,G_e6f67f,True
V_12c5c5a9,U_0451,2026-01-17,5617.5858661918965,True,G_e6f67f,False
V_fb7ef6cb,U_0849,2026-01-17,2148.4289764484843,True,G_e6f67f,False
V_3c8cb8e2,U_0349,2026-01-17,4301.348041149983,True,G_e6f67f,False
V_4b23c04f,U_0471,2026-01-17,3650.1708864212274,True,G_e6f67f,False
V_293b7003,U_0658,2026-01-17,3208.441311816179,True,G_9f233a,True
V_3b53768d,U_0002,2026-01-17,2460.7095030229543,True,G_9f233a,False
V_677846ab,U_0710,2026-01-17,3209.383552112191,True,G_9f233a,False
V_4ea8ec5f,U_0687,2026-01-17,2934.570674441959,True,G_19f86b,True
V_78041e4f,U_0458,2026-01-17,9790.509288560695,True,G_19f86b,False
V_a389a8af,U_0418,2026-01-17,5723.009437149659,True,G_19f86b,False
V_2999498652,U_0789,2026-01-17,6720.3333375903385,False,,False
V_d6701d45,U_0819,2026-01-17,2912.7008284135577,True,G_6f2b91,True
V_a4797fea,U_0299,2026-01-17,6248.596314985616,True,G_6f2b91,False
V_7e8d69ea,U_0661,2026-01-17,4852.857950592785,True,G_6f2b91,False
V_273de4a5,U_0217,2026-01-17,2640.8506899403287,True,G_6f2b91,False
V_3e43cdcf,U_0864,2026-01-17,4600.337723797355,True,G_6f2b91,False
V_43e844e0,U_0822,2026-01-17,3190.5481854009345,True,G_06d91f,True
V_40ed0212,U_0999,2026-01-17,6001.564018625875,True,G_06d91f,False
V_e41cec9f,U_0866,2026-01-17,11639.799132173317,True,G_0ff710,True
V_0d90dbac,U_0692,2026-01-17,5989.278827384783,True,G_0ff710,False
V_a3fabb67,U_0981,2026-01-17,4305.8199156042265,True,G_0ff710,False
V_5ad59f26,U_0870,2026-01-17,1891.0834000729076,True,G_c2b031,True
V_19293dd4,U_0686,2026-01-17,3621.915178046894,True,G_c2b031,False
V_67637c01,U_0449,2026-01-17,4350.044798045257,True,G_c2b031,False
V_af868122,U_0714,2026-01-17,6208.801629778895,True,G_c2b031,False
V_22499f35,U_0077,2026-01-17,6286.558675580172,True,G_c2b031,False
V_434d6049,U_0888,2026-01-17,9249.774362277654,True,G_4370dc,True
V_dc32b6f0,U_0893,2026-01-17,3888.8624096927574,True,G_4370dc,False
V_331fcc45,U_0469,2026-01-17,4436.870005649165,True,G_4370dc,False
V_c024948d,U_0956,2026-01-17,1824.2984709878758,True,G_4370dc,False
V_1078881399,U_0916,2026-01-17,5385.259568392592,False,,False
V_9a982efd,U_0951,2026-01-17,8607.860061908988,True,G_cca122,True
V_610a28ee,U_0965,2026-01-17,5093.951445457769,True,G_cca122,False
V_01490eca,U_0436,2026-01-17,10109.211497932956,True,G_cca122,False
V_e4c50761,U_0830,2026-01-17,2741.084582994384,True,G_cca122,False
V_d893b2b1,U_0982,2026-01-17,6494.447249204975,True,G_e9461b,True
V_0bc17e41,U_0977,2026-01-17,10195.43344112858,True,G_e9461b,False
V_fdd005c6,U_0458,2026-01-17,10994.268586563754,True,G_e9461b,False
V_d5475756,U_0758,2026-01-17,3506.2249129224533,True,G_e9461b,False
V_46d9e56a,U_0869,2026-01-17,3357.095802280772,True,G_e9461b,False
V_02c9eb37,U_0400,2026-01-17,10383.926918870999,True,G_e9461b,False
V_3111556536,U_0994,2026-01-17,10272.867334996396,False,,False
V_3013433092,U_0032,2026-01-18,4410.799870576383,False,,False
V_3465534445,U_0051,2026-01-18,3320.817635125905,False,,False
V_5b13b1e9,U_0068,2026-01-18,4330.03996022896,True,G_355495,True
V_1548face,U_0667,2026-01-18,2789.2692355057306,True,G_355495,False
V_f0605e46,U_0486,2026-01-18,6274.532332264848,True,G_355495,False
V_e7b8bd05,U_0768,2026-01-18,5054.68670578905,True,G_355495,False
V_481919ed,U_0791,2026-01-18,2982.070481107289,True,G_355495,False
V_a771b40c,U_0142,2026-01-18,6891.931595948541,True,G_a49ed8,True
V_8679a8cb,U_0005,2026-01-18,5380.499595582621,True,G_a49ed8,False
V_4fd272e1,U_0242,2026-01-18,2016.4951242661352,True,G_a49ed8,False
V_7eecc39d,U_0554,2026-01-18,5078.846792714072,True,G_a49ed8,False
V_986785038,U_0217,2026-01-18,2976.1248150627243,False,,False
V_242426921,U_0230,2026-01-18,4793.254969508143,False,,False
V_813a54a1,U_0250,2026-01-18,3257.196908876269,True,G_1fa6a3,True
V_3cf5325b,U_0096,2026-01-18,1985.8405057254374,True,G_1fa6a3,False
V_1772578618,U_0305,2026-01-18,5407.810347819081,False,,False
V_3677393724,U_0314,2026-01-18,4414.433377495599,False,,False
V_3471448802,U_0327,2026-01-18,2276.2446395909797,False,,False
V_9384b051,U_0338,2026-01-18,9066.939601881248,True,G_d2b0b6,True
V_913933e5,U_0019,2026-01-18,6981.84175110733,True,G_d2b0b6,False
V_702c537a,U_0655,2026-01-18,6411.798025840991,True,G_d2b0b6,False
V_86cb9832,U_0181,2026-01-18,11887.414509170874,True,G_d2b0b6,False
V_78daaf0e,U_0374,2026-01-18,2771.256309921594,True,G_f4896a,True
V_0b07e008,U_0919,2026-01-18,2006.5271039243778,True,G_f4896a,False
V_b0f141cf,U_0803,2026-01-18,2490.384727274071,True,G_f4896a,False
V_35e782f6,U_0429,2026-01-18,9847.048277304582,True,G_bbadb8,True
V_6e9d7d2c,U_0289,2026-01-18,3836.3485993566833,True,G_bbadb8,False
V_501c44e0,U_0695,2026-01-18,7734.158476057826,True,G_bbadb8,False
V_00a4d92b,U_0120,2026-01-18,2708.767076558483,True,G_bbadb8,False
V_188663020,U_0434,2026-01-18,5865.230241331063,False,,False
V_7e6c19e1,U_0461,2026-01-18,9899.009613704085,True,G_201c34,True
V_7c35c5bb,U_0445,2026-01-18,11131.29488156763,True,G_201c34,False
V_3e4df0bf,U_0391,2026-01-18,9440.356465058456,True,G_201c34,False
V_317712312,U_0474,2026-01-18,3349.898079326241,False,,False
V_61abfafb,U_0476,2026-01-18,2560.4815230326685,True,G_5d28a5,True
V_e1d85932,U_0437,2026-01-18,2573.227906187728,True,G_5d28a5,False
V_69e26759,U_0448,2026-01-18,3406.770538577215,True,G_5d28a5,False
V_69960cd7,U_0081,2026-01-18,2867.1905693507206,True,G_5d28a5,False
V_4d8bf883,U_0083,2026-01-18,6567.6270636579375,True,G_5d28a5,False
V_e2d9e90b,U_0410,2026-01-18,1943.778551975236,True,G_5d28a5,False
V_3018bac9,U_0484,2026-01-18,9515.820574812906,True,G_ad85e2,True
V_4da94326,U_0804,2026-01-18,3968.7929812205575,True,G_ad85e2,False
V_03c3aceb,U_0125,2026-01-18,5551.276914239891,True,G_ad85e2,False
V_3588091507,U_0505,2026-01-18,2380.280833942686,False,,False
V_a1a6ed50,U_0560,2026-01-18,8644.346755990964,True,G_556f31,True
V_aece45c8,U_0962,2026-01-18,2621.5000992203863,True,G_556f31,False
V_267138a1,U_0565,2026-01-18,10178.948172797935,True,G_0bbc67,True
V_8bec5e70,U_0092,2026-01-18,2857.2131085891524,True,G_0bbc67,False
V_b8606e56,U_0513,2026-01-18,13128.747601705318,True,G_0bbc67,False
V_1518493327,U_0582,2026-01-18,5378.698059664592,False,,False
V_e252ce1a,U_0608,2026-01-18,6573.095731230321,True,G_bf6bf0,True
V_840c9659,U_0488,2026-01-18,6104.633026095985,True,G_bf6bf0,False
V_0399e2ac,U_0619,2026-01-18,2370.505602310646,True,G_bf6bf0,False
V_cf9855e8,U_0260,2026-01-18,7059.124375665134,True,G_bf6bf0,False
V_f77c78a3,U_0361,2026-01-18,3467.4258440953795,True,G_bf6bf0,False
V_7c721b83,U_0828,2026-01-18,3817.1182159251557,True,G_bf6bf0,False
V_1097263780,U_0621,2026-01-18,3640.5833390475855,False,,False
V_483368742,U_0624,2026-01-18,5064.1290348535695,False,,False
V_1107792272,U_0685,2026-01-18,2750.6458353066337,False,,False
V_4278122432,U_0689,2026-01-18,5299.440995909195,False,,False
V_1957639224,U_0801,2026-01-18,4112.541456694113,False,,False
V_2343802012,U_0813,2026-01-18,7695.761871779468,False,,False
V_2370574116,U_0816,2026-01-18,8106.731193763778,False,,False
V_2091385336,U_0818,2026-01-18,3773.739270842612,False,,False
V_1171249012,U_0826,2026-01-18,7441.631856838598,False,,False
V_3428907733,U_0851,2026-01-18,5970.251770329448,False,,False
V_1271660991,U_0872,2026-01-18,8012.496781795576,False,,False
