tcdb_id,title,soldprice,solddate,seller_name,seller_sales,seller_rating,link,soldprice_fact,solddate_dt,matched_text,match_score,card_id
413770.0,2024-25 Panini Donruss FIFA Yaser Asprilla Kit Series Rookie Patch Colombia S111,$2.30,"Apr 22, 2025",tridiam-0,27678,99.8,https://www.ebay.com/itm/388270910628?_skw=2024-25+Panini+Yaser+Asprilla&epid=24075117035&itmmeta=01JV4JM69M00637MJFGDHZHCNW&hash=item5a66bfeca4:g:fDkAAeSwdnBn~w51&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f7qQ6YRz9syR6%2BTNfimT%2BuBqgrmIrE4qxCsG5FjlpdFydNFfZt%2BAGtPsiBiN4SUB0ARLmAlK%2Bj5KBstoi%2FMlN6UObDWpSSz26tN3lkhNDyGdDk7EzDkMRsaY5tIMVXzrjQXv1XUCbGsTgVeejAhQxhWKLmJCrceQZABO0l8tM2rYfu8geyPy5rbY%2FEyeeeb5d2YfrAoiDxtjPsX8zWXbHi377yEST%2FSvOjCysW0Bhq5xorouXXxK3bpS7Kuzf5WnxQPLjVqXuy%2FGUq3IuAD9as%7Ctkp%3ABk9SR_bk0JLZZQ,2.3,2025-04-22 00:00:00,2024-25 Donruss - Kit Series Black #KS-YA Yaser Asprilla,50.0,27859044.0
413770.0,2024-25 Panini Donruss FIFA Yaser Asprilla Patch Kit Series Colombia #KS-YA,$2.25,"Apr 21, 2025",jocisn-8105,51,100,https://www.ebay.com/itm/356779413804?_skw=2024-25+Panini+Yaser+Asprilla&epid=24075117035&itmmeta=01JV4JM69MQ4FWW69ZKVT323RP&hash=item5311b5d12c:g:Ga4AAeSwe6Zn~YDr&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1f7OPysjeU7HBgCCIt9beisV64c8%2FMrpzfKgxYQRSV6W7L6iOI5B6Gw%2BGyNXezA3A%2FZW%2BIA5df%2BM1trcjzpJTyO5Z6TRLTrdm17TIygDYF5O9VBUrVHI2htwmqTlieLS3AhDSw616%2B5lY0IJMoLP%2FuibVF3dz31BcFkKzJ0XJvC7%2BI1KepGCfMXRadoih5OG0pgL6C2od0KmaUGVIvW9Zl0AHbHlqGeYbe5UOb6v0wdzMb4KCzEiNy465DRo6VgvME1j9HYqWVb5kTG5buCB0RtH8GJmTVe4X6HmABx4VUVbXkG0W8gCvy5o0cte%2BNAU5Y%3D%7Ctkp%3ABk9SR_bk0JLZZQ,2.25,2025-04-21 00:00:00,2024-25 Donruss - Kit Series Black #KS-YA Yaser Asprilla,50.0,27859044.0
413770.0,2024-25 Panini Donruss Jhon Arias Yaser Asprilla Rookie RC Blue /49 Colombia,$1.50,"Apr 20, 2025",topstox-official,41130,99.4,https://www.ebay.com/itm/365540103566?_skw=2024-25+Panini+Yaser+Asprilla&itmmeta=01JV4JM69MB6DFYE2WTQB3ECR4&hash=item551be3558e:g:es8AAOSwvmdn~x04&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dS2A3tnK4elxgOfF0JyCCd%2FClY4tMbxV0pgA40Owq87z6GYrGJv9Gs4q3ji2ORkAHV0FOZdD89GEvhHNLxa4RLs4xjS1f0vjVrqkpi0EHwaI4vNCqHHmmD5EETCWpYgpZS5WnJJefLFn4dx4P%2FW7FeQMBGFXElw0WSlRxVPAV6%2FsWR8IKO--nv%2FMGKv5yHXztEI%2BaB%2F1hvb%2BjZznG%2B%2FTsuWhryDM37C0YaxRwAFQ1kUzBJdo9heMnh09T7nXjPW0tJMAPbkjEVcjpHl7TBfxy9%7Ctkp%3ABk9SR_bk0JLZZQ,1.5,2025-04-20 00:00:00,2024-25 Donruss - Blue #177 Yaser Asprilla,45.0,27448718.0
413770.0,Yaser Asprilla 2024-25 Panini Donruss Soccer FIFA Kit Series RC Patch [sm40,$3.25,"Apr 17, 2025",letsgocardcn,13689,99.7,https://www.ebay.com/itm/376160041913?_skw=2024-25+Panini+Yaser+Asprilla&epid=24075117035&itmmeta=01JV4JM69MCP34ZMQKAD59M9Y4&hash=item5794e2bbb9:g:bc8AAOSwCmdn-xmG&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1cu8dmwlUrX8HX12u9YDb83NnKN3WyARM9XKKNmvVI8wfXCODo22WogCDcI%2Ff05O9uk4JRfjn5kG7D1KHu6dMowAYPB8SoZUssOkTHkHdugFLTJiyP3AgMXCOt63zpXtLLv6HiRfDWItpLAnmac6%2F0GO4QhMD4K9tXCztyCBmt1EsmWg0%2Bm7JtLE4fH%2B0l254CUGSsyXNw7vido5Ry0oaXPhtPgRGkjRp3EzSczkOkGTHt%2FVcL%2B3DxCnZN%2B%2B3EXBbilZBUEmdMBlRki8rQhGIajz7VcE%2FoadBGt5VOgAZ50b0GaaJIJ%2BWlbzkjT7L9fvz0%3D%7Ctkp%3ABk9SR_bk0JLZZQ,3.25,2025-04-17 00:00:00,2024-25 Donruss - Kit Series Black #KS-YA Yaser Asprilla,50.0,27859044.0
413770.0,Yaser Asprilla 2024-25 Panini Donruss Rated Rookie Green /5 #177,$9.99,"Apr 7, 2025",nc81cards,3406,99.6,https://www.ebay.com/itm/297189384308?_skw=2024-25+Panini+Yaser+Asprilla&epid=13074953480&itmmeta=01JV4JM69M1EF9003KT9QZJMCD&hash=item4531de2074:g:kowAAOSw8iNn85aA&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1csOnT6Vt1%2BycNW53YL7UmEPDtoOFuCiv270SZJpEIB0%2BEmtRs5nEWURQK%2BkURBLBK0aBVwF01A5VzzmyCerl%2BNm%2B1Cb6ztdm1oA%2FMNUK2l84SGK45f9G1muN8eQi0LEHNCPLgVzY4o%2B9%2BwKvxh16RRjn0bqqGeV00leTQWUFl3bG6bSqGKl1O1RDXUEfE8R62HWJXRdwvDsusup8fWXWt0fH5aiXBSDcsvFtCboq9WZGpI5erAEMY5YTqqM00sUV6JrnDmXwRS3Bl71epqXCnra7Mw9jVG86Rg2WrtwAPty%2B0ORSil8Ew4ojvXj6ir2bU%3D%7Ctkp%3ABk9SR_bk0JLZZQ,9.99,2025-04-07 00:00:00,2024-25 Donruss - Green #177 Yaser Asprilla,55.0,27449534.0
413770.0,2024-25 Panini Donruss FIFA Yaser Asprilla Rookie Kit Series Patch Columbia N548,$1.55,"Apr 3, 2025",tridiam-0,27678,99.8,https://www.ebay.com/itm/388157562484?_skw=2024-25+Panini+Yaser+Asprilla&epid=24075117035&itmmeta=01JV4JM69M2DCAEM32VSQS9MS3&hash=item5a5ffe5e74:g:Hq8AAeSw155n5bt8&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1c6P%2FoNIukAmLnPLT03889DUvZ5JHrKpWErixTwb5gWS1KKY8FDako7nm%2B3iNeqFBS5BvbX5PTz21dPQE6NzfWV3XheNFOY97b5%2FC7ekF%2B3LdkaxhAiKEJCOoFZoNsVIAIpLpiOoiTqkCHl5HHUwSkkOBFFQvKbbWCpRBvUN0i9gH44YOIpNLbMybwFM5YddmFNBhCVHvg7g8kFZLmLroEkkNS3dvjPony44kERYyAlu1pP1Z7etbIg%2BOpTg6l1T9%2BEDaDKNfcdfoG%2B5gj6BAl8XOqRzC0PweB%2Fg3OGuEDy4TttgocViaHwNcg3lJqdP5s%3D%7Ctkp%3ABk9SR_bk0JLZZQ,1.55,2025-04-03 00:00:00,2024-25 Donruss - Kit Series Black #KS-YA Yaser Asprilla,50.0,27859044.0
413770.0,2024-25 Panini Doruss Optic Yaser Asprilla Plum Blossom RC Rare New SSP #177 #W,$2.90,"Mar 29, 2025",topstox-official,41130,99.4,https://www.ebay.com/itm/365481278382?_skw=2024-25+Panini+Yaser+Asprilla&epid=3074959273&itmmeta=01JV4JM69M5ESKSXZ98J5AQBZ9&hash=item551861bbae:g:Kz0AAOSwzcxn4i0v&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1f%2BfxIqMtTlfCEVcw6QIKLJX7kYgK42Bky%2BCdtvDXk0RC57dNxMBhqFb2SBrljbv%2F0fJI%2B75CA4wz%2BchOTIbiBCavDwpWmU2BxecuESuZEm1G5wvrK2nGA4HoeOvtf7iuFUAEnlGpP8QfB%2Bn62pjndUIGPIKFqiXyk34%2BQeC6cA%2Fztfp7%2FeZpCF4CbAU%2F0isaGJfJuMM3fLeDDB7fypbwuZ4jgbyTRgab6me0Xa0ow9loFSiGQc5V29tldrh8LAevc4QVgWn8kSYaFbnQIbFiUzaUSWnPmvr5hLPG%2BIp6My%2FZFh3uvl3R2blEPhpuAsQ2A%3D%7Ctkp%3ABk9SR_bk0JLZZQ,2.9,2025-03-29 00:00:00,,,
413770.0,2024-25 Donruss Blue #177 Yaser Asprilla 27/49 RATED ROOKIE RC COLOMBIA,$1.76,"Mar 28, 2025",hoodyscollectibles,199879,99.9,https://www.ebay.com/itm/146461087132?_skw=2024-25+Panini+Yaser+Asprilla&epid=2346004092&itmmeta=01JV4JM69MF7V1R8XRFQ3FY44J&hash=item2219c2d59c:g:0MEAAOSwxBlnweAM&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dxwrLRryzpothTRGuKaDdvCBCPtgefNUpOJyQahtVTOW4uA44xEgX0nyz8oCmDHIlUc9wB0wiVwFvOCOn0drbz4Qm2xr80LzkfqC5myi2DNHZTwOn3Ql4TScr7VZ3GSWDQhE8jafyufoYWHDCXw8pSFdQRP1XgDpGCoAo2lvtKnQy%2BQ3GrRsrnTzx8AhF14ptbEVdUMis9JhzqTElSlVq4x8Ybno5HdNVElqY%2FDMuzB%2FWeRWZ3QxqJrm30sC7EfogyZVmB7xZqonHCDsTkBGd9WenexS2TB0HVfCUnh1BVHW5u%2Bj4aJpKjTuQiZBTX45U%3D%7Ctkp%3ABk9SR_bk0JLZZQ,1.76,2025-03-28 00:00:00,2024-25 Donruss - Blue #177 Yaser Asprilla,55.0,27448718.0
413770.0,2024-25 Panini Donruss Yaser Asprilla RC RR Aqua 125/199 #177 KT01,$0.30,"Mar 26, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396332384197?_skw=2024-25+Panini+Yaser+Asprilla&epid=2346004027&itmmeta=01JV4JM69M9DBJA39YS7Z3SR3V&hash=item5c47403fc5:g:m~oAAOSweTdnvgDo&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1eSupadVSEpaJrHlW39%2Fs69WlhfUIReB8FFJ4Tmls5UCQBE8aq5AmjrdrP%2F2cj0sgvGOWCpMnUbLlbmKCOikRIGdso0bMvwxlCgHMTWIVlbQ4zBOtEVOnhdjqdORQmvGA9E1p3FNTCnjJg0Gbs2TDPllkm4UyyA0UNGxhqN2uZy7JrBKHEuFih3jM5mG3SuwZXwNTZvQ3qPhgXhiESjOrY6WIhv2ZjstxYaszyINK5zGTxasnr7k%2FW2WGpAuIlT1iVMgccrLmdv4XJxMnUtvQ4Ot37RX6aGPOFOfJlbtUpRXKtDacmtZrp5p4GQAZMiwr0%3D%7Ctkp%3ABk9SR_bk0JLZZQ,0.3,2025-03-26 00:00:00,2024-25 Donruss - Black #177 Yaser Asprilla,40.0,27449738.0
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla Plum Blossom Prizm SSP Case Hit RC,$1.25,"Mar 26, 2025",topstox-official,41130,99.4,https://www.ebay.com/itm/365474892047?_skw=2024-25+Panini+Yaser+Asprilla&epid=3074959273&itmmeta=01JV4JM69M269MF1H5AP2RKCTH&hash=item551800490f:g:reMAAOSwwFBn3hyw&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c8lkNXrz0gSZZbrQt6SGGk4lMXQRkotHoMQc0%2FJEimQ%2BqdOqicSm3rc206UPyzQLPDiOnf6mWHeL2zuWrDIMO4xYI1BhhAkSLl%2FnNNXlwxu4oIltdWLnfMD2kYwwHorfFunBTjZWCmDtZv9r3Xwm69dBK68tFylpaW4e1zTfEb5kJnbc8W1EZQiT2DWBcCmN7FtPyArpMTCrxfgMMpf163g3hH1oLVzHFoH0bFmXmgUPX1PiWWC6YTgRy9vEQ%2BROBHN7QLl2of9tmYvuojJdmT%7Ctkp%3ABk9SR_bk0JLZZQ,1.25,2025-03-26 00:00:00,2024-25 Donruss - Optic Black #177 Yaser Asprilla,37.0,27453002.0
413770.0,2024-25 Panini Donruss soccer kit series-RC Yaser Asprilla,$1.25,"Mar 19, 2025",jogra_8363,2867,99.7,https://www.ebay.com/itm/396313651038?_skw=2024-25+Panini+Yaser+Asprilla&epid=24075117035&itmmeta=01JV4JM69M9MCA9DHA6T9TW4EA&hash=item5c4622675e:g:enoAAOSwTYxn0hsv&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1cGyhLNBw1ZbovqBMAuVLHdGwA2Q%2BCLtIf9QKccAmHLB%2Fmghfmc4P1ZGfmbvQV%2FlzWvsFG%2Ba7s6OPohyS9NKhnq9vzjwRd%2B0vcmEpzVzMgkWPvB%2F5KQNdbswxJHtIOjtX67n5KNQK20OOVxvOZSpPqMsU1ulvUN4D2Q3cy5fuZvZcnM5rqHWvCTh2f3H%2BdCzA6VwrvvxOCxwO%2Biu17ALApkEao6TpoEFntnEIg%2F844a3svVJoYpPAxncNcquTTIEbcBiMkMTIIK48zGSS0Obe9b3Fi05s6v3YyZTDGDNokMc6oZq7n%2FqVL%2FcBKAazVKeqQ%3D%7Ctkp%3ABk9SR_bk0JLZZQ,1.25,2025-03-19 00:00:00,2024-25 Donruss - Kit Series Black #KS-YA Yaser Asprilla,40.0,27859044.0
413770.0,2024-25 Panini Donruss Fifa - Optic Rated Rookie Holo Prizm #177 Yaser Asprilla,$0.99,"Mar 18, 2025",row1sportscards,1673,100,https://www.ebay.com/itm/405673114859?_skw=2024-25+Panini+Yaser+Asprilla&epid=10074965875&itmmeta=01JV4JM69M7B9YYP7B56VSXD8C&hash=item5e74007ceb:g:KhEAAeSwuxdnx1pS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cWIqPdPr8U%2Bt8DeVFt5QpoMlpdA3HOElu5YhWBceCNbyiWNM9Ge4BEeLKAGBA9oImrgduyqieQRc8NnxoBHtNCar5qj8ulyTzDT8hZNvq7aPN7dlaQ%2FIY0lcDK9e6N4Jq30ezQSpJIJeFbDYpkcHcUGS3Ikh1O1JEwwhvGrbCDBPlbAeiEWgYeBXDAGEq3GlkdmAOxmDZRgA%2F6bWJ4WbFYkv17Qx5%2B5NfERu9AkMWxTfuAwVKFxuNsMW5ep7XbMPduZAZ3fQwbiCesxyfKV03M%7Ctkp%3ABk9SR_bk0JLZZQ,0.99,2025-03-18 00:00:00,2024-25 Donruss - Optic Black #177 Yaser Asprilla,47.0,27453002.0
413770.0,2024-25 Panini Donruss Yaser Asprilla RC RR Silver 283/349 #177 KT01,$0.30,"Mar 17, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396296219295?_skw=2024-25+Panini+Yaser+Asprilla&epid=3074959186&itmmeta=01JV4JM69MGTTPW9VRHB82JCVJ&hash=item5c45186a9f:g:TlsAAOSwrG5nq4hq&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1eJz%2BLvXz%2FGTCACIrYvMWAgXTbNtH023r16IFHOXCmvNldOKKyz6wOZ1PYWAx4aH6Bae3INw2cRsME53mskuCFDnBR9eKiSpE%2FgEwX1JrEeWyLjGrwKBXFVvdMeqd7v8JacJRIie5jJzgs8WgMQFDmOsB0NB2l5Yox3FquBNJrIm7XMUkNrGrrfrAiyT%2FzlXjWW8xD1E8yHQJ5JwYrJj%2FwKViqMHTBKjH8IToEXLm6Mma2skXknLNDmihvKAMfAVQS6%2B9tUUnrSjPw24QF6WsZ7hIqFJDHwKsaBDKi%2BIUou%2B%2F%2Bu6I2gtsqadz6XQUD1uU0%3D%7Ctkp%3ABk9SR_bk0JLZZQ,0.3,2025-03-17 00:00:00,2024-25 Donruss - Silver #177 Yaser Asprilla,55.0,27453614.0
413770.0,2024-25 Panini Doruss Optic Yaser Asprilla Plum Blossom RC Rare New SSP #177 #W,$2.90,"Mar 15, 2025",topstox-official,41130,99.4,https://www.ebay.com/itm/365452616462?_skw=2024-25+Panini+Yaser+Asprilla&epid=3074959273&itmmeta=01JV4JM69M25ZBBH3DQRR2K2H5&hash=item5516ac630e:g:zUUAAOSwuRpnz5Vg&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1cK4s59XhJ%2B6crziAcJBeja1UBQizC4yZaLacAjgglvuSqrEnU1bvqLcQK6uMgQcsI37rBjhyJVDL32Yn98uYP7JmF%2FEDD6pyTDTWw2WavX%2FVxIuksYvjQKGxELNZtukRqMXLbX0PqQGfDuUznQQiyyqJaY4EbwUmF0vM75ufAxRbXXsmzXe5peik3HLyhBoY4aUXME4d9Eoae3VDXJ3ozp2nG%2Bxs9zA1K%2B5wkNHL59xL8cwHfVcroKftIXCCb5Jvk3geaG4EV2gOq2wQN755VJ40fRh9CaipQeL9qnCSScULbwRFN%2F4MAGWufzm785COw%3D%7Ctkp%3ABk9SR_bk0JLZZQ,2.9,2025-03-15 00:00:00,,,
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla RC RR Blue Prizm 141/149 #177 KT01,$0.15,"Mar 14, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396284755689?_skw=2024-25+Panini+Yaser+Asprilla&epid=19074958339&itmmeta=01JV4JM69M3SE5VVKYTRYCAN0P&hash=item5c44697ee9:g:F0kAAOSwKkNnu02j&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fja0UthFnMQr0vR8W%2BWcVSZeAtiIvMGJpK8Pc3sUv4uxDK22ttou%2BcZw0jeGr37nJVqrxL7%2FY%2BwjeTRJuYv%2Bv%2FpE6OdGngIexXQxoaqpbaXTWhEDDA4%2BGvDXzjlYei8bxATveyCAtsM6cH0%2BVZsi1FDN6GSy3Ceb00w4AuiqX0k%2FNAqI061AsRxB2E42B%2FvCHw5ThSWbeZX12mmWmFQPayk0r1BRM%2BSaAOg6uSOXJcwb1PI9AmkNhtu7ay3IvTGhshzMugv0bSRdcERd%2FM0PLj%7Ctkp%3ABk9SR_bk0JLZZQ,0.15,2025-03-14 00:00:00,2024-25 Donruss - Blue #177 Yaser Asprilla,55.0,27448718.0
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla RC RR Red Prizm 239/299 #177 KT01,$0.15,"Mar 14, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396284752934?_skw=2024-25+Panini+Yaser+Asprilla&epid=5074965940&itmmeta=01JV4JM69MM141JEC4A52DK4YP&hash=item5c44697426:g:ic0AAOSwJANnu1Q-&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1feKigbRguth8r4y6vBgA5Tp1H%2BrWa9gO9fOWA7q31WkahbrdtN8oH1ys0CWnFPxdP4c2q%2Fu%2BYmzth3NeHM%2FOlt5Jafy%2BaIis2ulE%2FIKdSau8yicpmoz2QW%2BG9LGx%2B3bAwhNLsAs7uOr0P4SvTCnd3w4b1PQ2hx5DfRSqnU5qHoNFEYbcETfyYiXnPSnN5m18%2B2dsGj6l0%2BESEmeQA%2Bkr4wNFipzNSH1GN5vuUZUe2C5siYe6AfNS%2BFEVlcnFZVdtr%2FIIwvXPhuW24eJxRHkzlJKDZx0nx7njktZgDr3VyUGHM%2Be9B8Wk3NfuP8IqV7SAY%3D%7Ctkp%3ABk9SR_jk0JLZZQ,0.15,2025-03-14 00:00:00,2024-25 Donruss - Optic Red #177 Yaser Asprilla,55.0,27451166.0
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla RC RR Red Prizm 269/299 #177 KT01,$0.15,"Mar 11, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396266801038?_skw=2024-25+Panini+Yaser+Asprilla&epid=5074965940&itmmeta=01JV4JM69MHAJQ9HWF0F150J8S&hash=item5c4357878e:g:8UQAAOSwFNhnxKYS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d66bSd%2Blur%2BhBRDaQDALPefVc4z52q0ebPphkPr%2BB685CHKIytI0AzJsOCUdI4r11KGDS89cxnJD96Ygkq%2F1pXHz2%2BTwgtSqoIZBKmqSLorabPO40de6jozCjPPAAz8f7XWWkWpLrBUazHcGfId7hzJJL%2BlPrZxDG9dF0JA%2FiRhNhe%2FZro97ytkVS%2BPS%2FmLWowJFDlLL--fFuS0gLAklWkHyOte6LPnCdGo2kKlxmXGxQhHKg92CFnaShttzu3kViIPHgu4HbCeepyAEDRLBxn%7Ctkp%3ABk9SR_jk0JLZZQ,0.15,2025-03-11 00:00:00,2024-25 Donruss - Optic Red #177 Yaser Asprilla,55.0,27451166.0
413770.0,2024-25 Donruss Blue #177 Yaser Asprilla 27/49 RATED ROOKIE RC COLOMBIA,$1.76,"Mar 10, 2025",hoodyscollectibles,199879,99.9,https://www.ebay.com/itm/135587827074?_skw=2024-25+Panini+Yaser+Asprilla&epid=2346004092&itmmeta=01JV4JM69N9BCHFDZG7RKDJKQB&hash=item1f91aa0d82:g:0MEAAOSwxBlnweAM&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dzsgqkGGd4EalMvCoeb%2FzI5fSLKCotl7r%2F88Qpa0i7HXOm4Wqkq73toOfYD3VJgNqPu5Qv7MY5ttK0WqppJs4Ag5ensv4GXGYNo6cT%2FTK3gLBLthulJSFjBHz4PuloljoEKIyO%2FuGuTXedIlVT%2Bn4rrQUGIlrOZi8%2F%2BSRTHd6kcIejUKaFUA9jdIfUmMXXvPxfYVseCT7dB8kDewZwALvQ0XgDmYH4eX0Nufjlkn4EbnN66zOFbuklVkYX7%2FcAr7dFRIpGaBoPYgMm7MgXa9m2%7Ctkp%3ABk9SR_jk0JLZZQ,1.76,2025-03-10 00:00:00,2024-25 Donruss - Blue #177 Yaser Asprilla,55.0,27448718.0
413770.0,2024-25 Panini Soccer Donruss Yaser Asprilla The Rookies Red #1 Colombia,$3.99,"Mar 9, 2025",card-ologist,141,100,https://www.ebay.com/itm/146390040224?_skw=2024-25+Panini+Yaser+Asprilla&epid=12074942214&itmmeta=01JV4JM69N3EDYZ84F7E5FKX59&hash=item221586bea0:g:VlIAAeSwpmFnrwi6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fv1Cj0IWWJ2L2UIpJOdeTJ5nRhyPZuxskzjv50W6OkPQUe1bybN4J08L9sLFUVqeP2bCtoINBoUh28fy5%2BvzRwLUoFF7N2eXpcTtMzPjRKFvzhfj2PDlAdGi6%2BqDUkMXTiuQb6SWAc8BStFv%2Fm%2BAgvDbw6JTq7uApuyfvrtN4yFttjgYkxdnNyqKS7TaOeuICmiIzT%2B67BylbOEhuQ%2B9aDl7pBDxkXOs8G42%2BfUCIdgmRdeXN1ENezBtt5jdr1w5yHPrm36%2FKUvTDwZazYy3lP%7Ctkp%3ABk9SR_jk0JLZZQ,3.99,2025-03-09 00:00:00,2024-25 Donruss - The Rookies Black #1 Yaser Asprilla,50.0,27737660.0
413770.0,2024-25 Donruss #177 Yaser Asprilla Optic Rated Rookie,$2.29,"Mar 7, 2025",dootzcards_ig,1690,100,https://www.ebay.com/itm/335828869999?_skw=2024-25+Panini+Yaser+Asprilla&epid=7074971291&itmmeta=01JV4JM69NQ7SY4XWW59AW5XS5&hash=item4e30f5e36f:g:XkwAAeSwCXdnu~Xz&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1frYvOKdxO%2FPrtYySNPbC%2BqA1JuCpnT6SJCIZEiC9HleksD87WquNfKNQX4wSN7odOX%2Fttmf0eErxQdwgEG3QIAiQfXVi%2FwKH0aIuxoNdEVsee%2BlXyVFoZtTMVJVGKbXrj3tkw4nSZFX9rPHZgfjxwlpqRPmDXgeu%2B7hhNjB9O3q7bL%2FuJ%2F9oeRjOHIpk1kfpPCsa8wbrM4tJCTP9vZa5pjCYUeBUiG9hKFoXRSFm8TCULS9EamnDOx1DnDQ96yfzQDYtcZFKW1QkHX6hx5RsdCLGps%2B7E%2BNLvBCo859FMieMwYVueJZEiDalZPApZlMwc%3D%7Ctkp%3ABk9SR_jk0JLZZQ,2.29,2025-03-07 00:00:00,2024-25 Donruss - Optic Black #177 Yaser Asprilla,47.0,27453002.0
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla RC RR Red Prizm 265/299 #177 KT01,$0.15,"Mar 3, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396239058527?_skw=2024-25+Panini+Yaser+Asprilla&epid=5074965940&itmmeta=01JV4JM69N1J04WYNZFJVDPK9P&hash=item5c41b0365f:g:9c8AAOSwhI5nu1S-&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1eVC4DY4Bij9XVuzITHUKKQbwsS2mmCf%2FDHeix8N5%2BA3lLIchTZgjxReyu4rTm7rLfOy%2F9FPcmuiLdW8hQK%2BAvwuiapKo9URCBBN2mmr3a%2B8jJ2aBk394kiYHhvEVqst6s4JlraGpR0xpZPGBBEgOaHDBIJGY2VbTKgf%2BUxIH1o1uQAM76q3OvLRLgD7mYSC0eoAQDib4eg1oeHnIlKnFXUIak19%2F9IaPNxd91nnS3hM7fRlCxw46eWr5i0PvX7xjSbYKeIWOKfTLwDPWGQ1lvQwvDsS6GfBvZMTRzJoZ5sBrzm70is8wQKUamGrnewWDw%3D%7Ctkp%3ABk9SR_jk0JLZZQ,0.15,2025-03-03 00:00:00,2024-25 Donruss - Optic Red #177 Yaser Asprilla,55.0,27451166.0
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla RC RR Red Prizm 239/299 #177 KT01,$0.15,"Mar 3, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396239056440?_skw=2024-25+Panini+Yaser+Asprilla&epid=5074965940&itmmeta=01JV4JM69NTT0G66W4989BJGER&hash=item5c41b02e38:g:ic0AAOSwJANnu1Q-&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e8%2BV%2FIXkZfhQHnvLRIebfOPgXsRitwvhOBNJTJBqHplxUbh8qq3JYryE460axmOAgBm6N%2Fbc3uJWgo5qw1JBLgAr%2BvgqRE2lAcJtObFDphzJhuDq%2Bcdxbsj%2Fl8FkNnqsDID0FqcMAZmWCb2DH1LL%2BN5k4UHydT9zpp7iGWNnwYsUerCjG7Bn0s5j3B1FeMgy0gnB1UHsvxrLqev08j5ToHyYd%2Fi%2B8U01XlXoLHObp6%2BvMpWrWiOmrNDgMWOYLLgtIEhITQIL44OAPYxAYyoWqD%7Ctkp%3ABk9SR_jk0JLZZQ,0.15,2025-03-03 00:00:00,2024-25 Donruss - Optic Red #177 Yaser Asprilla,55.0,27451166.0
